0,1,2,3,4,5,6,7,8,uci_class,label_int,label
o,b,b,x,o,x,x,b,o,negative,2,Fim de Jogo
o,b,b,x,o,x,b,x,o,negative,2,Fim de Jogo
o,b,b,x,o,b,x,x,o,negative,2,Fim de Jogo
o,b,b,o,x,x,o,x,b,negative,2,Fim de Jogo
o,b,b,o,x,x,o,b,x,negative,2,Fim de Jogo
o,b,b,o,x,b,o,x,x,negative,2,Fim de Jogo
o,b,b,o,b,x,o,x,x,negative,2,Fim de Jogo
o,b,b,b,o,x,x,x,o,negative,2,Fim de Jogo
b,x,x,x,x,o,o,o,o,negative,2,Fim de Jogo
b,x,x,x,o,x,o,o,o,negative,2,Fim de Jogo
b,x,x,x,b,b,o,o,o,negative,2,Fim de Jogo
b,x,x,o,x,x,o,o,o,negative,2,Fim de Jogo
b,x,x,o,o,o,x,x,o,negative,2,Fim de Jogo
b,x,x,o,o,o,x,o,x,negative,2,Fim de Jogo
b,x,x,o,o,o,x,b,b,negative,2,Fim de Jogo
b,x,x,o,o,o,o,x,x,negative,2,Fim de Jogo
b,x,x,o,o,o,b,x,b,negative,2,Fim de Jogo
b,x,x,o,o,o,b,b,x,negative,2,Fim de Jogo
b,x,x,b,x,b,o,o,o,negative,2,Fim de Jogo
b,x,x,b,b,x,o,o,o,negative,2,Fim de Jogo
b,x,o,x,x,o,x,o,o,negative,2,Fim de Jogo
b,x,o,x,x,o,b,b,o,negative,2,Fim de Jogo
b,x,o,x,o,x,o,x,o,negative,2,Fim de Jogo
b,x,o,x,o,x,o,o,x,negative,2,Fim de Jogo
b,x,o,x,o,x,o,b,b,negative,2,Fim de Jogo
b,x,o,x,o,o,x,x,o,negative,2,Fim de Jogo
b,x,o,x,o,o,o,x,x,negative,2,Fim de Jogo
b,x,o,x,o,b,o,x,b,negative,2,Fim de Jogo
b,x,o,x,o,b,o,b,x,negative,2,Fim de Jogo
b,x,o,x,b,o,x,b,o,negative,2,Fim de Jogo
b,x,o,x,b,o,b,x,o,negative,2,Fim de Jogo
b,x,o,o,o,x,o,x,x,negative,2,Fim de Jogo
b,x,o,b,x,o,x,b,o,negative,2,Fim de Jogo
b,x,o,b,o,x,o,x,b,negative,2,Fim de Jogo
b,x,o,b,o,x,o,b,x,negative,2,Fim de Jogo
b,x,o,b,o,b,o,x,x,negative,2,Fim de Jogo
b,x,o,b,b,o,x,x,o,negative,2,Fim de Jogo
b,x,b,x,x,b,o,o,o,negative,2,Fim de Jogo
b,x,b,x,b,x,o,o,o,negative,2,Fim de Jogo
b,x,b,o,o,o,x,x,b,negative,2,Fim de Jogo
b,x,b,o,o,o,x,b,x,negative,2,Fim de Jogo
b,x,b,o,o,o,b,x,x,negative,2,Fim de Jogo
b,x,b,b,x,x,o,o,o,negative,2,Fim de Jogo
b,o,x,x,o,x,x,o,o,negative,2,Fim de Jogo
b,o,x,x,o,x,b,o,b,negative,2,Fim de Jogo
b,o,x,x,o,o,x,o,x,negative,2,Fim de Jogo
b,o,x,x,o,b,x,o,b,negative,2,Fim de Jogo
b,o,x,x,o,b,b,o,x,negative,2,Fim de Jogo
b,o,x,b,o,x,x,o,b,negative,2,Fim de Jogo
b,o,x,b,o,b,x,o,x,negative,2,Fim de Jogo
b,o,o,x,x,o,x,x,o,negative,2,Fim de Jogo
b,o,o,x,o,x,x,o,x,negative,2,Fim de Jogo
b,o,o,x,o,x,o,x,x,negative,2,Fim de Jogo
b,o,b,x,o,x,x,o,b,negative,2,Fim de Jogo
b,o,b,x,o,x,b,o,x,negative,2,Fim de Jogo
b,o,b,x,o,b,x,o,x,negative,2,Fim de Jogo
b,o,b,b,o,x,x,o,x,negative,2,Fim de Jogo
b,b,x,x,x,b,o,o,o,negative,2,Fim de Jogo
b,b,x,x,b,x,o,o,o,negative,2,Fim de Jogo
b,b,x,o,o,o,x,x,b,negative,2,Fim de Jogo
b,b,x,o,o,o,x,b,x,negative,2,Fim de Jogo
b,b,x,o,o,o,b,x,x,negative,2,Fim de Jogo
b,b,x,b,x,x,o,o,o,negative,2,Fim de Jogo
b,b,o,x,x,o,x,b,o,negative,2,Fim de Jogo
b,b,o,x,x,o,b,x,o,negative,2,Fim de Jogo
b,b,o,x,o,x,o,x,b,negative,2,Fim de Jogo
b,b,o,x,o,x,o,b,x,negative,2,Fim de Jogo
b,b,o,x,o,b,o,x,x,negative,2,Fim de Jogo
b,b,o,x,b,o,x,x,o,negative,2,Fim de Jogo
b,b,o,b,x,o,x,x,o,negative,2,Fim de Jogo
b,b,o,b,o,x,o,x,x,negative,2,Fim de Jogo
x,x,o,o,x,x,x,o,o,negative,2,Fim de Jogo
x,x,o,o,o,x,x,x,o,negative,2,Fim de Jogo
x,x,o,o,o,x,x,o,x,negative,2,Fim de Jogo
x,o,x,x,x,o,o,x,o,negative,2,Fim de Jogo
x,o,x,x,o,x,o,x,o,negative,2,Fim de Jogo
x,o,x,x,o,o,o,x,x,negative,2,Fim de Jogo
x,o,x,o,x,x,o,x,o,negative,2,Fim de Jogo
x,o,x,o,o,x,x,x,o,negative,2,Fim de Jogo
x,o,o,o,x,x,x,x,o,negative,2,Fim de Jogo
o,x,x,x,x,o,o,o,x,negative,2,Fim de Jogo
o,x,x,x,o,o,x,o,x,negative,2,Fim de Jogo
o,x,x,x,o,o,o,x,x,negative,2,Fim de Jogo
o,x,o,x,x,o,x,o,x,negative,2,Fim de Jogo
o,x,o,x,o,x,x,o,x,negative,2,Fim de Jogo
o,x,o,o,x,x,x,o,x,negative,2,Fim de Jogo
o,o,x,x,x,o,o,x,x,negative,2,Fim de Jogo
